DateTime,Junction,Vehicles,Hour,Day,DayOfWeek,Month,Year,Is_Weekend,Is_Peak_Hour
2015-11-19 02:00:00,1,20,2,19,3,11,2015,0,0
2015-11-19 03:00:00,1,16,3,19,3,11,2015,0,0
2015-11-19 04:00:00,1,18,4,19,3,11,2015,0,0
2015-11-19 05:00:00,1,17,5,19,3,11,2015,0,0
2015-11-19 06:00:00,1,16,6,19,3,11,2015,0,0
2015-11-19 07:00:00,1,17,7,19,3,11,2015,0,0
2015-11-19 08:00:00,1,18,8,19,3,11,2015,0,1
2015-11-19 09:00:00,1,25,9,19,3,11,2015,0,1
2015-11-19 10:00:00,1,31,10,19,3,11,2015,0,1
2015-11-19 11:00:00,1,32,11,19,3,11,2015,0,0
2015-11-19 12:00:00,1,31,12,19,3,11,2015,0,0
2015-11-19 13:00:00,1,29,13,19,3,11,2015,0,0
2015-11-19 14:00:00,1,31,14,19,3,11,2015,0,0
2015-11-19 15:00:00,1,31,15,19,3,11,2015,0,0
2015-11-19 16:00:00,1,30,16,19,3,11,2015,0,0
2015-11-19 17:00:00,1,28,17,19,3,11,2015,0,1
2015-11-19 18:00:00,1,29,18,19,3,11,2015,0,1
2015-11-19 19:00:00,1,36,19,19,3,11,2015,0,1
2015-11-19 20:00:00,1,29,20,19,3,11,2015,0,0
2015-11-19 21:00:00,1,28,21,19,3,11,2015,0,0
2015-11-19 22:00:00,1,30,22,19,3,11,2015,0,0
2015-11-19 23:00:00,1,29,23,19,3,11,2015,0,0
2015-11-20 00:00:00,1,24,0,20,4,11,2015,0,0
2015-11-20 01:00:00,1,20,1,20,4,11,2015,0,0
2015-11-20 02:00:00,1,15,2,20,4,11,2015,0,0
2015-11-20 03:00:00,1,14,3,20,4,11,2015,0,0
2015-11-20 04:00:00,1,13,4,20,4,11,2015,0,0
2015-11-20 05:00:00,1,8,5,20,4,11,2015,0,0
2015-11-20 06:00:00,1,12,6,20,4,11,2015,0,0
2015-11-20 07:00:00,1,14,7,20,4,11,2015,0,0
2015-11-20 08:00:00,1,15,8,20,4,11,2015,0,1
2015-11-20 09:00:00,1,20,9,20,4,11,2015,0,1
2015-11-20 10:00:00,1,26,10,20,4,11,2015,0,1
2015-11-20 11:00:00,1,26,11,20,4,11,2015,0,0
2015-11-20 12:00:00,1,26,12,20,4,11,2015,0,0
2015-11-20 13:00:00,1,21,13,20,4,11,2015,0,0
2015-11-20 14:00:00,1,26,14,20,4,11,2015,0,0
2015-11-20 15:00:00,1,29,15,20,4,11,2015,0,0
2015-11-20 16:00:00,1,20,16,20,4,11,2015,0,0
2015-11-20 17:00:00,1,22,17,20,4,11,2015,0,1
2015-11-20 18:00:00,1,25,18,20,4,11,2015,0,1
2015-11-20 19:00:00,1,27,19,20,4,11,2015,0,1
2015-11-20 20:00:00,1,26,20,20,4,11,2015,0,0
2015-11-20 21:00:00,1,24,21,20,4,11,2015,0,0
2015-11-20 22:00:00,1,25,22,20,4,11,2015,0,0
2015-11-20 23:00:00,1,21,23,20,4,11,2015,0,0
2015-11-21 00:00:00,1,17,0,21,5,11,2015,1,0
2015-11-21 01:00:00,1,16,1,21,5,11,2015,1,0
2015-11-21 02:00:00,1,15,2,21,5,11,2015,1,0
2015-11-21 03:00:00,1,15,3,21,5,11,2015,1,0
2015-11-21 04:00:00,1,15,4,21,5,11,2015,1,0
2015-11-21 05:00:00,1,8,5,21,5,11,2015,1,0
2015-11-21 06:00:00,1,12,6,21,5,11,2015,1,0
2015-11-21 07:00:00,1,13,7,21,5,11,2015,1,0
2015-11-21 08:00:00,1,12,8,21,5,11,2015,1,1
2015-11-21 09:00:00,1,16,9,21,5,11,2015,1,1
2015-11-21 10:00:00,1,18,10,21,5,11,2015,1,1
2015-11-21 11:00:00,1,17,11,21,5,11,2015,1,0
2015-11-21 12:00:00,1,18,12,21,5,11,2015,1,0
2015-11-21 13:00:00,1,15,13,21,5,11,2015,1,0
2015-11-21 14:00:00,1,21,14,21,5,11,2015,1,0
2015-11-21 15:00:00,1,18,15,21,5,11,2015,1,0
2015-11-21 16:00:00,1,17,16,21,5,11,2015,1,0
2015-11-21 17:00:00,1,17,17,21,5,11,2015,1,1
2015-11-21 18:00:00,1,19,18,21,5,11,2015,1,1
2015-11-21 19:00:00,1,22,19,21,5,11,2015,1,1
2015-11-21 20:00:00,1,18,20,21,5,11,2015,1,0
2015-11-21 21:00:00,1,17,21,21,5,11,2015,1,0
2015-11-21 22:00:00,1,22,22,21,5,11,2015,1,0
2015-11-21 23:00:00,1,17,23,21,5,11,2015,1,0
2015-11-22 00:00:00,1,15,0,22,6,11,2015,1,0
2015-11-22 01:00:00,1,15,1,22,6,11,2015,1,0
2015-11-22 02:00:00,1,11,2,22,6,11,2015,1,0
2015-11-22 03:00:00,1,12,3,22,6,11,2015,1,0
2015-11-22 04:00:00,1,11,4,22,6,11,2015,1,0
2015-11-22 05:00:00,1,8,5,22,6,11,2015,1,0
2015-11-22 06:00:00,1,11,6,22,6,11,2015,1,0
2015-11-22 07:00:00,1,9,7,22,6,11,2015,1,0
2015-11-22 08:00:00,1,8,8,22,6,11,2015,1,1
2015-11-22 09:00:00,1,15,9,22,6,11,2015,1,1
2015-11-22 10:00:00,1,18,10,22,6,11,2015,1,1
2015-11-22 11:00:00,1,18,11,22,6,11,2015,1,0
2015-11-22 12:00:00,1,20,12,22,6,11,2015,1,0
2015-11-22 13:00:00,1,20,13,22,6,11,2015,1,0
2015-11-22 14:00:00,1,20,14,22,6,11,2015,1,0
2015-11-22 15:00:00,1,15,15,22,6,11,2015,1,0
2015-11-22 16:00:00,1,16,16,22,6,11,2015,1,0
2015-11-22 17:00:00,1,16,17,22,6,11,2015,1,1
2015-11-22 18:00:00,1,21,18,22,6,11,2015,1,1
2015-11-22 19:00:00,1,27,19,22,6,11,2015,1,1
2015-11-22 20:00:00,1,26,20,22,6,11,2015,1,0
2015-11-22 21:00:00,1,24,21,22,6,11,2015,1,0
2015-11-22 22:00:00,1,20,22,22,6,11,2015,1,0
2015-11-22 23:00:00,1,20,23,22,6,11,2015,1,0
2015-11-23 00:00:00,1,21,0,23,0,11,2015,0,0
2015-11-23 01:00:00,1,14,1,23,0,11,2015,0,0
2015-11-23 02:00:00,1,16,2,23,0,11,2015,0,0
2015-11-23 03:00:00,1,14,3,23,0,11,2015,0,0
2015-11-23 04:00:00,1,11,4,23,0,11,2015,0,0
2015-11-23 05:00:00,1,11,5,23,0,11,2015,0,0
2015-11-23 06:00:00,1,9,6,23,0,11,2015,0,0
2015-11-23 07:00:00,1,12,7,23,0,11,2015,0,0
2015-11-23 08:00:00,1,16,8,23,0,11,2015,0,1
2015-11-23 09:00:00,1,26,9,23,0,11,2015,0,1
2015-11-23 10:00:00,1,33,10,23,0,11,2015,0,1
2015-11-23 11:00:00,1,35,11,23,0,11,2015,0,0
2015-11-23 12:00:00,1,33,12,23,0,11,2015,0,0
2015-11-23 13:00:00,1,32,13,23,0,11,2015,0,0
2015-11-23 14:00:00,1,28,14,23,0,11,2015,0,0
2015-11-23 15:00:00,1,33,15,23,0,11,2015,0,0
2015-11-23 16:00:00,1,27,16,23,0,11,2015,0,0
2015-11-23 17:00:00,1,24,17,23,0,11,2015,0,1
2015-11-23 18:00:00,1,27,18,23,0,11,2015,0,1
2015-11-23 19:00:00,1,29,19,23,0,11,2015,0,1
2015-11-23 20:00:00,1,26,20,23,0,11,2015,0,0
2015-11-23 21:00:00,1,27,21,23,0,11,2015,0,0
2015-11-23 22:00:00,1,28,22,23,0,11,2015,0,0
2015-11-23 23:00:00,1,26,23,23,0,11,2015,0,0
2015-11-24 00:00:00,1,23,0,24,1,11,2015,0,0
2015-11-24 01:00:00,1,19,1,24,1,11,2015,0,0
2015-11-24 02:00:00,1,18,2,24,1,11,2015,0,0
2015-11-24 03:00:00,1,13,3,24,1,11,2015,0,0
2015-11-24 04:00:00,1,12,4,24,1,11,2015,0,0
2015-11-24 05:00:00,1,13,5,24,1,11,2015,0,0
2015-11-24 06:00:00,1,16,6,24,1,11,2015,0,0
2015-11-24 07:00:00,1,17,7,24,1,11,2015,0,0
2015-11-24 08:00:00,1,23,8,24,1,11,2015,0,1
2015-11-24 09:00:00,1,26,9,24,1,11,2015,0,1
2015-11-24 10:00:00,1,29,10,24,1,11,2015,0,1
2015-11-24 11:00:00,1,28,11,24,1,11,2015,0,0
2015-11-24 12:00:00,1,31,12,24,1,11,2015,0,0
2015-11-24 13:00:00,1,23,13,24,1,11,2015,0,0
2015-11-24 14:00:00,1,28,14,24,1,11,2015,0,0
2015-11-24 15:00:00,1,25,15,24,1,11,2015,0,0
2015-11-24 16:00:00,1,24,16,24,1,11,2015,0,0
2015-11-24 17:00:00,1,27,17,24,1,11,2015,0,1
2015-11-24 18:00:00,1,28,18,24,1,11,2015,0,1
2015-11-24 19:00:00,1,24,19,24,1,11,2015,0,1
2015-11-24 20:00:00,1,29,20,24,1,11,2015,0,0
2015-11-24 21:00:00,1,26,21,24,1,11,2015,0,0
2015-11-24 22:00:00,1,25,22,24,1,11,2015,0,0
2015-11-24 23:00:00,1,23,23,24,1,11,2015,0,0
2015-11-25 00:00:00,1,21,0,25,2,11,2015,0,0
2015-11-25 01:00:00,1,16,1,25,2,11,2015,0,0
2015-11-25 02:00:00,1,16,2,25,2,11,2015,0,0
2015-11-25 03:00:00,1,15,3,25,2,11,2015,0,0
2015-11-25 04:00:00,1,11,4,25,2,11,2015,0,0
2015-11-25 05:00:00,1,9,5,25,2,11,2015,0,0
2015-11-25 06:00:00,1,10,6,25,2,11,2015,0,0
2015-11-25 07:00:00,1,14,7,25,2,11,2015,0,0
2015-11-25 08:00:00,1,17,8,25,2,11,2015,0,1
2015-11-25 09:00:00,1,21,9,25,2,11,2015,0,1
2015-11-25 10:00:00,1,28,10,25,2,11,2015,0,1
2015-11-25 11:00:00,1,30,11,25,2,11,2015,0,0
2015-11-25 12:00:00,1,29,12,25,2,11,2015,0,0
2015-11-25 13:00:00,1,26,13,25,2,11,2015,0,0
2015-11-25 14:00:00,1,26,14,25,2,11,2015,0,0
2015-11-25 15:00:00,1,27,15,25,2,11,2015,0,0
2015-11-25 16:00:00,1,26,16,25,2,11,2015,0,0
2015-11-25 17:00:00,1,23,17,25,2,11,2015,0,1
2015-11-25 18:00:00,1,28,18,25,2,11,2015,0,1
2015-11-25 19:00:00,1,31,19,25,2,11,2015,0,1
2015-11-25 20:00:00,1,26,20,25,2,11,2015,0,0
2015-11-25 21:00:00,1,24,21,25,2,11,2015,0,0
2015-11-25 22:00:00,1,24,22,25,2,11,2015,0,0
2015-11-25 23:00:00,1,21,23,25,2,11,2015,0,0
2015-11-26 00:00:00,1,22,0,26,3,11,2015,0,0
2015-11-26 01:00:00,1,16,1,26,3,11,2015,0,0
2015-11-26 02:00:00,1,13,2,26,3,11,2015,0,0
2015-11-26 03:00:00,1,11,3,26,3,11,2015,0,0
2015-11-26 04:00:00,1,13,4,26,3,11,2015,0,0
2015-11-26 05:00:00,1,12,5,26,3,11,2015,0,0
2015-11-26 06:00:00,1,11,6,26,3,11,2015,0,0
2015-11-26 07:00:00,1,13,7,26,3,11,2015,0,0
2015-11-26 08:00:00,1,11,8,26,3,11,2015,0,1
2015-11-26 09:00:00,1,21,9,26,3,11,2015,0,1
2015-11-26 10:00:00,1,32,10,26,3,11,2015,0,1
2015-11-26 11:00:00,1,33,11,26,3,11,2015,0,0
2015-11-26 12:00:00,1,26,12,26,3,11,2015,0,0
2015-11-26 13:00:00,1,25,13,26,3,11,2015,0,0
2015-11-26 14:00:00,1,30,14,26,3,11,2015,0,0
2015-11-26 15:00:00,1,30,15,26,3,11,2015,0,0
2015-11-26 16:00:00,1,28,16,26,3,11,2015,0,0
2015-11-26 17:00:00,1,25,17,26,3,11,2015,0,1
2015-11-26 18:00:00,1,24,18,26,3,11,2015,0,1
2015-11-26 19:00:00,1,29,19,26,3,11,2015,0,1
2015-11-26 20:00:00,1,31,20,26,3,11,2015,0,0
2015-11-26 21:00:00,1,26,21,26,3,11,2015,0,0
2015-11-26 22:00:00,1,28,22,26,3,11,2015,0,0
2015-11-26 23:00:00,1,21,23,26,3,11,2015,0,0
2015-11-27 00:00:00,1,20,0,27,4,11,2015,0,0
2015-11-27 01:00:00,1,19,1,27,4,11,2015,0,0
2015-11-27 02:00:00,1,14,2,27,4,11,2015,0,0
2015-11-27 03:00:00,1,11,3,27,4,11,2015,0,0
2015-11-27 04:00:00,1,9,4,27,4,11,2015,0,0
2015-11-27 05:00:00,1,11,5,27,4,11,2015,0,0
2015-11-27 06:00:00,1,10,6,27,4,11,2015,0,0
2015-11-27 07:00:00,1,9,7,27,4,11,2015,0,0
2015-11-27 08:00:00,1,16,8,27,4,11,2015,0,1
2015-11-27 09:00:00,1,21,9,27,4,11,2015,0,1
2015-11-27 10:00:00,1,33,10,27,4,11,2015,0,1
2015-11-27 11:00:00,1,29,11,27,4,11,2015,0,0
2015-11-27 12:00:00,1,28,12,27,4,11,2015,0,0
2015-11-27 13:00:00,1,26,13,27,4,11,2015,0,0
2015-11-27 14:00:00,1,27,14,27,4,11,2015,0,0
2015-11-27 15:00:00,1,29,15,27,4,11,2015,0,0
2015-11-27 16:00:00,1,26,16,27,4,11,2015,0,0
2015-11-27 17:00:00,1,27,17,27,4,11,2015,0,1
2015-11-27 18:00:00,1,27,18,27,4,11,2015,0,1
2015-11-27 19:00:00,1,30,19,27,4,11,2015,0,1
2015-11-27 20:00:00,1,24,20,27,4,11,2015,0,0
2015-11-27 21:00:00,1,24,21,27,4,11,2015,0,0
2015-11-27 22:00:00,1,24,22,27,4,11,2015,0,0
2015-11-27 23:00:00,1,23,23,27,4,11,2015,0,0
2015-11-28 00:00:00,1,21,0,28,5,11,2015,1,0
2015-11-28 01:00:00,1,13,1,28,5,11,2015,1,0
2015-11-28 02:00:00,1,16,2,28,5,11,2015,1,0
2015-11-28 03:00:00,1,11,3,28,5,11,2015,1,0
2015-11-28 04:00:00,1,10,4,28,5,11,2015,1,0
2015-11-28 05:00:00,1,8,5,28,5,11,2015,1,0
2015-11-28 06:00:00,1,11,6,28,5,11,2015,1,0
2015-11-28 07:00:00,1,10,7,28,5,11,2015,1,0
2015-11-28 08:00:00,1,16,8,28,5,11,2015,1,1
2015-11-28 09:00:00,1,19,9,28,5,11,2015,1,1
2015-11-28 10:00:00,1,21,10,28,5,11,2015,1,1
2015-11-28 11:00:00,1,25,11,28,5,11,2015,1,0
2015-11-28 12:00:00,1,21,12,28,5,11,2015,1,0
2015-11-28 13:00:00,1,18,13,28,5,11,2015,1,0
2015-11-28 14:00:00,1,18,14,28,5,11,2015,1,0
2015-11-28 15:00:00,1,22,15,28,5,11,2015,1,0
2015-11-28 16:00:00,1,18,16,28,5,11,2015,1,0
2015-11-28 17:00:00,1,16,17,28,5,11,2015,1,1
2015-11-28 18:00:00,1,16,18,28,5,11,2015,1,1
2015-11-28 19:00:00,1,26,19,28,5,11,2015,1,1
2015-11-28 20:00:00,1,28,20,28,5,11,2015,1,0
2015-11-28 21:00:00,1,22,21,28,5,11,2015,1,0
2015-11-28 22:00:00,1,22,22,28,5,11,2015,1,0
2015-11-28 23:00:00,1,21,23,28,5,11,2015,1,0
2015-11-29 00:00:00,1,22,0,29,6,11,2015,1,0
2015-11-29 01:00:00,1,17,1,29,6,11,2015,1,0
2015-11-29 02:00:00,1,13,2,29,6,11,2015,1,0
2015-11-29 03:00:00,1,10,3,29,6,11,2015,1,0
2015-11-29 04:00:00,1,12,4,29,6,11,2015,1,0
2015-11-29 05:00:00,1,12,5,29,6,11,2015,1,0
2015-11-29 06:00:00,1,9,6,29,6,11,2015,1,0
2015-11-29 07:00:00,1,13,7,29,6,11,2015,1,0
2015-11-29 08:00:00,1,14,8,29,6,11,2015,1,1
2015-11-29 09:00:00,1,18,9,29,6,11,2015,1,1
2015-11-29 10:00:00,1,20,10,29,6,11,2015,1,1
2015-11-29 11:00:00,1,21,11,29,6,11,2015,1,0
2015-11-29 12:00:00,1,22,12,29,6,11,2015,1,0
2015-11-29 13:00:00,1,17,13,29,6,11,2015,1,0
2015-11-29 14:00:00,1,20,14,29,6,11,2015,1,0
2015-11-29 15:00:00,1,19,15,29,6,11,2015,1,0
2015-11-29 16:00:00,1,20,16,29,6,11,2015,1,0
2015-11-29 17:00:00,1,20,17,29,6,11,2015,1,1
2015-11-29 18:00:00,1,21,18,29,6,11,2015,1,1
2015-11-29 19:00:00,1,20,19,29,6,11,2015,1,1
2015-11-29 20:00:00,1,22,20,29,6,11,2015,1,0
2015-11-29 21:00:00,1,24,21,29,6,11,2015,1,0
2015-11-29 22:00:00,1,21,22,29,6,11,2015,1,0
2015-11-29 23:00:00,1,18,23,29,6,11,2015,1,0
2015-11-30 00:00:00,1,20,0,30,0,11,2015,0,0
2015-11-30 01:00:00,1,13,1,30,0,11,2015,0,0
2015-11-30 02:00:00,1,15,2,30,0,11,2015,0,0
2015-11-30 03:00:00,1,11,3,30,0,11,2015,0,0
2015-11-30 04:00:00,1,12,4,30,0,11,2015,0,0
2015-11-30 05:00:00,1,11,5,30,0,11,2015,0,0
2015-11-30 06:00:00,1,11,6,30,0,11,2015,0,0
2015-11-30 07:00:00,1,13,7,30,0,11,2015,0,0
2015-11-30 08:00:00,1,16,8,30,0,11,2015,0,1
2015-11-30 09:00:00,1,24,9,30,0,11,2015,0,1
2015-11-30 10:00:00,1,35,10,30,0,11,2015,0,1
2015-11-30 11:00:00,1,34,11,30,0,11,2015,0,0
2015-11-30 12:00:00,1,36,12,30,0,11,2015,0,0
2015-11-30 13:00:00,1,27,13,30,0,11,2015,0,0
2015-11-30 14:00:00,1,33,14,30,0,11,2015,0,0
2015-11-30 15:00:00,1,34,15,30,0,11,2015,0,0
2015-11-30 16:00:00,1,28,16,30,0,11,2015,0,0
2015-11-30 17:00:00,1,27,17,30,0,11,2015,0,1
2015-11-30 18:00:00,1,28,18,30,0,11,2015,0,1
2015-11-30 19:00:00,1,29,19,30,0,11,2015,0,1
2015-11-30 20:00:00,1,31,20,30,0,11,2015,0,0
2015-11-30 21:00:00,1,29,21,30,0,11,2015,0,0
2015-11-30 22:00:00,1,26,22,30,0,11,2015,0,0
2015-11-30 23:00:00,1,24,23,30,0,11,2015,0,0
2015-12-01 00:00:00,1,21,0,1,1,12,2015,0,0
2015-12-01 01:00:00,1,20,1,1,1,12,2015,0,0
2015-12-01 02:00:00,1,18,2,1,1,12,2015,0,0
2015-12-01 03:00:00,1,13,3,1,1,12,2015,0,0
2015-12-01 04:00:00,1,14,4,1,1,12,2015,0,0
2015-12-01 05:00:00,1,11,5,1,1,12,2015,0,0
2015-12-01 06:00:00,1,11,6,1,1,12,2015,0,0
2015-12-01 07:00:00,1,12,7,1,1,12,2015,0,0
2015-12-01 08:00:00,1,16,8,1,1,12,2015,0,1
2015-12-01 09:00:00,1,21,9,1,1,12,2015,0,1
2015-12-01 10:00:00,1,30,10,1,1,12,2015,0,1
2015-12-01 11:00:00,1,29,11,1,1,12,2015,0,0
2015-12-01 12:00:00,1,28,12,1,1,12,2015,0,0
2015-12-01 13:00:00,1,31,13,1,1,12,2015,0,0
2015-12-01 14:00:00,1,26,14,1,1,12,2015,0,0
2015-12-01 15:00:00,1,29,15,1,1,12,2015,0,0
2015-12-01 16:00:00,1,25,16,1,1,12,2015,0,0
2015-12-01 17:00:00,1,25,17,1,1,12,2015,0,1
2015-12-01 18:00:00,1,25,18,1,1,12,2015,0,1
2015-12-01 19:00:00,1,27,19,1,1,12,2015,0,1
2015-12-01 20:00:00,1,27,20,1,1,12,2015,0,0
2015-12-01 21:00:00,1,30,21,1,1,12,2015,0,0
2015-12-01 22:00:00,1,24,22,1,1,12,2015,0,0
2015-12-01 23:00:00,1,26,23,1,1,12,2015,0,0
2015-12-02 00:00:00,1,21,0,2,2,12,2015,0,0
2015-12-02 01:00:00,1,19,1,2,2,12,2015,0,0
2015-12-02 02:00:00,1,18,2,2,2,12,2015,0,0
2015-12-02 03:00:00,1,15,3,2,2,12,2015,0,0
2015-12-02 04:00:00,1,17,4,2,2,12,2015,0,0
2015-12-02 05:00:00,1,13,5,2,2,12,2015,0,0
2015-12-02 06:00:00,1,14,6,2,2,12,2015,0,0
2015-12-02 07:00:00,1,16,7,2,2,12,2015,0,0
2015-12-02 08:00:00,1,18,8,2,2,12,2015,0,1
2015-12-02 09:00:00,1,32,9,2,2,12,2015,0,1
2015-12-02 10:00:00,1,39,10,2,2,12,2015,0,1
2015-12-02 11:00:00,1,39,11,2,2,12,2015,0,0
2015-12-02 12:00:00,1,38,12,2,2,12,2015,0,0
2015-12-02 13:00:00,1,33,13,2,2,12,2015,0,0
2015-12-02 14:00:00,1,33,14,2,2,12,2015,0,0
2015-12-02 15:00:00,1,30,15,2,2,12,2015,0,0
2015-12-02 16:00:00,1,29,16,2,2,12,2015,0,0
2015-12-02 17:00:00,1,28,17,2,2,12,2015,0,1
2015-12-02 18:00:00,1,29,18,2,2,12,2015,0,1
2015-12-02 19:00:00,1,32,19,2,2,12,2015,0,1
2015-12-02 20:00:00,1,35,20,2,2,12,2015,0,0
2015-12-02 21:00:00,1,34,21,2,2,12,2015,0,0
2015-12-02 22:00:00,1,31,22,2,2,12,2015,0,0
2015-12-02 23:00:00,1,27,23,2,2,12,2015,0,0
2015-12-03 00:00:00,1,23,0,3,3,12,2015,0,0
2015-12-03 01:00:00,1,22,1,3,3,12,2015,0,0
2015-12-03 02:00:00,1,15,2,3,3,12,2015,0,0
2015-12-03 03:00:00,1,17,3,3,3,12,2015,0,0
2015-12-03 04:00:00,1,13,4,3,3,12,2015,0,0
2015-12-03 05:00:00,1,12,5,3,3,12,2015,0,0
2015-12-03 06:00:00,1,12,6,3,3,12,2015,0,0
2015-12-03 07:00:00,1,15,7,3,3,12,2015,0,0
2015-12-03 08:00:00,1,17,8,3,3,12,2015,0,1
2015-12-03 09:00:00,1,23,9,3,3,12,2015,0,1
2015-12-03 10:00:00,1,30,10,3,3,12,2015,0,1
2015-12-03 11:00:00,1,31,11,3,3,12,2015,0,0
2015-12-03 12:00:00,1,26,12,3,3,12,2015,0,0
2015-12-03 13:00:00,1,24,13,3,3,12,2015,0,0
2015-12-03 14:00:00,1,30,14,3,3,12,2015,0,0
2015-12-03 15:00:00,1,26,15,3,3,12,2015,0,0
2015-12-03 16:00:00,1,24,16,3,3,12,2015,0,0
2015-12-03 17:00:00,1,28,17,3,3,12,2015,0,1
2015-12-03 18:00:00,1,28,18,3,3,12,2015,0,1
2015-12-03 19:00:00,1,31,19,3,3,12,2015,0,1
2015-12-03 20:00:00,1,30,20,3,3,12,2015,0,0
2015-12-03 21:00:00,1,29,21,3,3,12,2015,0,0
2015-12-03 22:00:00,1,28,22,3,3,12,2015,0,0
2015-12-03 23:00:00,1,22,23,3,3,12,2015,0,0
2015-12-04 00:00:00,1,19,0,4,4,12,2015,0,0
2015-12-04 01:00:00,1,19,1,4,4,12,2015,0,0
2015-12-04 02:00:00,1,16,2,4,4,12,2015,0,0
2015-12-04 03:00:00,1,14,3,4,4,12,2015,0,0
2015-12-04 04:00:00,1,15,4,4,4,12,2015,0,0
2015-12-04 05:00:00,1,14,5,4,4,12,2015,0,0
2015-12-04 06:00:00,1,10,6,4,4,12,2015,0,0
2015-12-04 07:00:00,1,11,7,4,4,12,2015,0,0
2015-12-04 08:00:00,1,14,8,4,4,12,2015,0,1
2015-12-04 09:00:00,1,29,9,4,4,12,2015,0,1
2015-12-04 10:00:00,1,31,10,4,4,12,2015,0,1
2015-12-04 11:00:00,1,32,11,4,4,12,2015,0,0
2015-12-04 12:00:00,1,30,12,4,4,12,2015,0,0
2015-12-04 13:00:00,1,25,13,4,4,12,2015,0,0
2015-12-04 14:00:00,1,30,14,4,4,12,2015,0,0
2015-12-04 15:00:00,1,28,15,4,4,12,2015,0,0
2015-12-04 16:00:00,1,27,16,4,4,12,2015,0,0
2015-12-04 17:00:00,1,26,17,4,4,12,2015,0,1
2015-12-04 18:00:00,1,22,18,4,4,12,2015,0,1
2015-12-04 19:00:00,1,28,19,4,4,12,2015,0,1
2015-12-04 20:00:00,1,27,20,4,4,12,2015,0,0
2015-12-04 21:00:00,1,23,21,4,4,12,2015,0,0
2015-12-04 22:00:00,1,27,22,4,4,12,2015,0,0
2015-12-04 23:00:00,1,20,23,4,4,12,2015,0,0
2015-12-05 00:00:00,1,18,0,5,5,12,2015,1,0
2015-12-05 01:00:00,1,19,1,5,5,12,2015,1,0
2015-12-05 02:00:00,1,15,2,5,5,12,2015,1,0
2015-12-05 03:00:00,1,12,3,5,5,12,2015,1,0
2015-12-05 04:00:00,1,15,4,5,5,12,2015,1,0
2015-12-05 05:00:00,1,7,5,5,5,12,2015,1,0
2015-12-05 06:00:00,1,10,6,5,5,12,2015,1,0
2015-12-05 07:00:00,1,11,7,5,5,12,2015,1,0
2015-12-05 08:00:00,1,13,8,5,5,12,2015,1,1
2015-12-05 09:00:00,1,13,9,5,5,12,2015,1,1
2015-12-05 10:00:00,1,19,10,5,5,12,2015,1,1
2015-12-05 11:00:00,1,17,11,5,5,12,2015,1,0
2015-12-05 12:00:00,1,20,12,5,5,12,2015,1,0
2015-12-05 13:00:00,1,15,13,5,5,12,2015,1,0
2015-12-05 14:00:00,1,17,14,5,5,12,2015,1,0
2015-12-05 15:00:00,1,17,15,5,5,12,2015,1,0
2015-12-05 16:00:00,1,16,16,5,5,12,2015,1,0
2015-12-05 17:00:00,1,17,17,5,5,12,2015,1,1
2015-12-05 18:00:00,1,16,18,5,5,12,2015,1,1
2015-12-05 19:00:00,1,21,19,5,5,12,2015,1,1
2015-12-05 20:00:00,1,19,20,5,5,12,2015,1,0
2015-12-05 21:00:00,1,20,21,5,5,12,2015,1,0
2015-12-05 22:00:00,1,20,22,5,5,12,2015,1,0
2015-12-05 23:00:00,1,21,23,5,5,12,2015,1,0
2015-12-06 00:00:00,1,14,0,6,6,12,2015,1,0
2015-12-06 01:00:00,1,14,1,6,6,12,2015,1,0
2015-12-06 02:00:00,1,12,2,6,6,12,2015,1,0
2015-12-06 03:00:00,1,12,3,6,6,12,2015,1,0
2015-12-06 04:00:00,1,10,4,6,6,12,2015,1,0
2015-12-06 05:00:00,1,8,5,6,6,12,2015,1,0
2015-12-06 06:00:00,1,8,6,6,6,12,2015,1,0
2015-12-06 07:00:00,1,12,7,6,6,12,2015,1,0
2015-12-06 08:00:00,1,11,8,6,6,12,2015,1,1
2015-12-06 09:00:00,1,14,9,6,6,12,2015,1,1
2015-12-06 10:00:00,1,17,10,6,6,12,2015,1,1
2015-12-06 11:00:00,1,17,11,6,6,12,2015,1,0
2015-12-06 12:00:00,1,19,12,6,6,12,2015,1,0
2015-12-06 13:00:00,1,17,13,6,6,12,2015,1,0
2015-12-06 14:00:00,1,13,14,6,6,12,2015,1,0
2015-12-06 15:00:00,1,16,15,6,6,12,2015,1,0
2015-12-06 16:00:00,1,10,16,6,6,12,2015,1,0
2015-12-06 17:00:00,1,18,17,6,6,12,2015,1,1
2015-12-06 18:00:00,1,19,18,6,6,12,2015,1,1
2015-12-06 19:00:00,1,20,19,6,6,12,2015,1,1
2015-12-06 20:00:00,1,21,20,6,6,12,2015,1,0
2015-12-06 21:00:00,1,15,21,6,6,12,2015,1,0
2015-12-06 22:00:00,1,21,22,6,6,12,2015,1,0
2015-12-06 23:00:00,1,19,23,6,6,12,2015,1,0
2015-12-07 00:00:00,1,19,0,7,0,12,2015,0,0
2015-12-07 01:00:00,1,15,1,7,0,12,2015,0,0
2015-12-07 02:00:00,1,13,2,7,0,12,2015,0,0
2015-12-07 03:00:00,1,11,3,7,0,12,2015,0,0
2015-12-07 04:00:00,1,10,4,7,0,12,2015,0,0
